% Model:              shortPowerline.mph
% Version:            COMSOL 6.3.0.290
% Date:               Oct 23 2025, 22:28
% Dimension:          3
% Nodes:              8
% Expressions:        4
% Description:        电场，x 分量, 电场，y 分量, 电场，z 分量, 电场模
% Length unit:        m
% x,y,z,esbe.Ex (V/m) @ freq=50,esbe.Ey (V/m) @ freq=50,esbe.Ez (V/m) @ freq=50,esbe.normE (V/m) @ freq=50
0,0,2,719.6730506762387,409.65340870586874,1.952440443522665,3.3592973790309824,20729.557958884885,35903.012814285976,41465.96993470172
1,0,2,-7299.300122627419,14368.5647879979,2.45116287241318,3.5596851556750027,13557.355834153668,22729.72541069231,30986.735379609967
0,1,2,717.4683877581115,407.7873125379808,-21.09284885930562,36.614306013692214,20728.422832862496,35901.179691964135,41463.78001711868
1,1,2,-7303.031035599683,14369.44592198253,-30.7315017826172,41.44400152145715,13550.276964645856,22720.365215672966,30978.103586151792
0,0,3,1010.1633250185228,579.9771243740481,-21.357501679454707,35.709066754936075,72674.30766103008,125883.91726363302,145360.49722787685
1,0,3,-18879.467181654123,35122.676166893274,1.4551314725166504,2.013314562118093,6479.2864276613545,10614.038847119738,41769.31459359005
0,1,3,1006.6689367755853,577.6250540434091,21775.59240306961,37722.209990553594,137908.951360676,238890.24970480747,279259.5904414993
1,1,3,-18899.155442786727,35148.91003662956,-31.149216119528205,36.99918478683517,6475.095812658727,10609.11255721811,41798.40221182942
